Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 2,Bsmt Unf SF,2nd Flr SF,Low Qual Fin SF,Full Bath,Half Bath,Bedroom AbvGr,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,anomaly,SalePrice,Neighborhood,Exterior 1st,Exterior 2nd,BsmtFin Type 1,Heating QC
12327,8,8,0.0,0.0,55.0,636,0,1,1,1,1,349,40,0,0,0,0,0,9,2009,1,316600,SawyerW,Wd Sdng,Wd Sdng,GLQ,Ex
14684,7,7,234.0,177.0,1496.0,0,0,2,0,3,1,84,70,0,0,0,0,0,6,2009,1,271900,SawyerW,HdBoard,HdBoard,ALQ,Gd
9317,7,5,137.0,0.0,227.0,769,0,2,1,3,1,234,72,192,0,0,0,0,7,2009,1,213000,SawyerW,HdBoard,HdBoard,ALQ,Ex
10560,7,5,0.0,0.0,605.0,800,0,2,1,3,1,400,100,144,0,0,0,0,8,2009,1,239900,SawyerW,VinylSd,VinylSd,GLQ,Ex
9828,8,5,0.0,0.0,544.0,878,0,2,1,3,1,0,155,0,0,0,0,0,6,2009,1,239500,SawyerW,VinylSd,VinylSd,GLQ,Ex
26400,5,7,0.0,0.0,0.0,728,0,1,0,4,1,0,0,0,0,0,0,0,6,2009,1,131000,SawyerW,HdBoard,HdBoard,nan,Ex
7018,5,5,0.0,0.0,0.0,0,0,2,0,4,0,0,0,0,0,0,0,0,6,2009,1,118964,SawyerW,HdBoard,HdBoard,nan,TA
7018,5,5,275.0,0.0,0.0,0,0,0,2,2,2,120,0,0,0,0,0,0,6,2009,1,153337,SawyerW,Plywood,Plywood,GLQ,TA
7018,5,5,0.0,0.0,0.0,1114,0,2,0,6,0,73,0,0,0,0,0,0,6,2009,1,147983,SawyerW,HdBoard,HdBoard,nan,TA
7018,5,5,0.0,0.0,0.0,0,0,2,0,4,0,0,0,0,0,0,0,0,6,2009,1,118858,SawyerW,HdBoard,HdBoard,nan,TA
7018,5,5,0.0,0.0,0.0,0,0,2,0,4,0,0,0,0,0,0,0,0,6,2009,1,118858,SawyerW,Plywood,Plywood,nan,TA
7018,5,5,0.0,0.0,0.0,1120,0,2,0,6,0,154,0,0,0,0,0,0,6,2009,1,142953,SawyerW,Plywood,Plywood,nan,TA
7040,5,5,216.0,0.0,0.0,0,0,0,2,2,2,120,0,0,0,0,0,0,6,2009,1,148325,SawyerW,Plywood,Plywood,GLQ,TA
7007,5,5,0.0,0.0,0.0,0,0,2,0,4,0,0,0,0,0,0,0,0,6,2009,1,113722,SawyerW,HdBoard,HdBoard,nan,TA
11855,7,5,23.0,0.0,348.0,1619,0,4,2,6,2,312,0,0,0,0,0,0,10,2009,-1,269500,SawyerW,VinylSd,VinylSd,GLQ,Ex
7939,7,5,23.0,0.0,348.0,1619,0,4,2,6,2,312,0,0,0,0,0,0,10,2009,-1,269500,SawyerW,VinylSd,VinylSd,GLQ,Ex
7976,7,5,23.0,0.0,348.0,1619,0,4,2,6,2,312,0,0,0,0,0,0,10,2009,-1,269500,SawyerW,VinylSd,VinylSd,GLQ,Ex
10933,9,5,242.0,0.0,534.0,0,0,1,1,1,1,185,24,0,0,0,0,0,7,2009,1,323262,CollgCr,VinylSd,VinylSd,GLQ,Ex
10637,8,5,336.0,0.0,417.0,0,0,2,0,3,1,208,44,0,0,0,0,0,9,2009,1,297000,CollgCr,VinylSd,VinylSd,GLQ,Ex
10226,8,5,270.0,0.0,1622.0,0,0,2,0,3,1,172,42,0,0,0,0,0,1,2009,1,295493,CollgCr,VinylSd,VinylSd,Unf,Ex
10816,9,5,364.0,0.0,616.0,0,0,2,0,3,1,208,104,0,0,0,0,0,11,2009,1,332000,CollgCr,VinylSd,VinylSd,GLQ,Ex
9178,8,5,0.0,0.0,1468.0,0,0,2,0,3,1,192,142,0,0,0,0,0,6,2009,1,239900,CollgCr,VinylSd,VinylSd,Unf,Ex
10769,8,5,0.0,0.0,846.0,902,0,2,1,3,0,144,105,0,0,0,0,0,4,2009,1,212000,CollgCr,VinylSd,VinylSd,GLQ,Ex
11422,8,5,352.0,0.0,479.0,0,0,2,0,3,2,154,222,0,0,0,0,0,4,2009,1,272500,CollgCr,VinylSd,VinylSd,GLQ,Ex
11923,9,5,0.0,0.0,1800.0,0,0,2,0,2,0,288,136,0,0,0,0,0,5,2009,1,239000,CollgCr,VinylSd,VinylSd,Unf,Ex
8814,7,5,180.0,0.0,270.0,0,0,2,1,3,1,123,110,0,0,0,0,0,3,2009,1,220000,CollgCr,VinylSd,VinylSd,GLQ,Ex
6762,7,5,0.0,0.0,380.0,0,0,2,0,2,1,168,0,0,0,0,0,0,5,2009,1,200000,CollgCr,VinylSd,VinylSd,GLQ,Ex
10324,8,5,140.0,0.0,382.0,0,0,2,0,2,0,168,92,0,0,0,0,0,3,2009,1,221800,CollgCr,VinylSd,VinylSd,GLQ,Ex
7314,7,5,82.0,0.0,508.0,0,0,2,0,2,0,132,0,0,0,0,0,0,2,2009,1,194500,CollgCr,VinylSd,VinylSd,GLQ,Ex
11645,8,5,76.0,0.0,1474.0,0,0,2,0,3,1,144,98,0,0,0,0,0,3,2009,1,237000,CollgCr,VinylSd,VinylSd,GLQ,Ex
11646,6,5,0.0,0.0,704.0,718,0,2,1,3,1,36,28,0,0,0,0,0,7,2009,1,173000,CollgCr,VinylSd,VinylSd,Unf,Ex
12800,7,5,145.0,0.0,0.0,0,0,2,0,2,1,80,0,0,0,396,0,0,8,2009,1,275000,SawyerW,Wd Sdng,Wd Sdng,GLQ,Gd
16698,7,5,0.0,0.0,649.0,815,0,2,1,3,1,150,193,0,0,0,0,0,6,2009,1,233500,ClearCr,VinylSd,VinylSd,GLQ,Gd
28698,5,5,0.0,764.0,0.0,966,0,2,1,3,0,486,0,0,0,225,0,0,6,2009,-1,185000,ClearCr,Plywood,Plywood,LwQ,TA
12464,5,5,0.0,0.0,308.0,0,0,1,0,3,0,168,0,0,0,0,0,0,11,2009,1,152000,CollgCr,VinylSd,VinylSd,GLQ,Gd
9757,5,7,0.0,0.0,235.0,0,0,1,0,3,0,66,0,0,0,92,0,0,10,2009,1,143000,CollgCr,VinylSd,VinylSd,ALQ,Ex
15426,6,5,0.0,0.0,107.0,836,0,2,1,3,0,276,99,0,0,0,0,0,8,2009,1,231500,CollgCr,VinylSd,VinylSd,GLQ,Ex
10667,7,6,0.0,344.0,70.0,834,0,2,1,3,1,158,61,0,0,0,0,0,4,2009,1,212000,CollgCr,VinylSd,VinylSd,GLQ,Ex
14753,7,5,0.0,0.0,513.0,0,0,2,0,3,0,0,81,0,0,0,0,0,12,2009,1,207000,CollgCr,VinylSd,VinylSd,GLQ,Ex
10859,5,5,0.0,0.0,1097.0,0,0,1,1,3,0,392,64,0,0,0,0,0,6,2009,1,145000,CollgCr,VinylSd,VinylSd,Unf,Ex
8072,5,5,0.0,0.0,244.0,0,0,1,0,3,0,0,64,0,0,0,0,0,5,2009,1,138000,CollgCr,VinylSd,VinylSd,ALQ,Ex
10400,7,5,0.0,0.0,866.0,913,0,2,1,3,0,198,36,0,0,0,0,0,3,2009,1,197900,CollgCr,VinylSd,VinylSd,Unf,Ex
10335,7,5,183.0,0.0,811.0,0,0,2,0,3,0,144,29,0,0,0,0,0,6,2009,1,204000,CollgCr,VinylSd,VinylSd,GLQ,Ex
9017,7,5,0.0,0.0,871.0,0,0,2,0,3,0,0,35,0,0,0,0,0,9,2009,1,192000,CollgCr,VinylSd,VinylSd,GLQ,Ex
8750,6,5,120.0,0.0,322.0,844,0,2,1,3,1,150,96,0,0,0,0,0,4,2009,1,200000,CollgCr,VinylSd,VinylSd,GLQ,Ex
8935,7,5,95.0,0.0,831.0,829,0,2,1,3,0,144,68,0,0,0,0,0,7,2009,1,195000,CollgCr,VinylSd,VinylSd,Unf,Ex
9808,7,5,110.0,0.0,785.0,0,0,2,0,3,0,0,72,0,0,0,0,0,3,2009,1,227000,CollgCr,VinylSd,VinylSd,GLQ,Ex
12420,7,5,0.0,0.0,278.0,896,0,2,1,3,0,0,45,0,0,0,0,0,6,2009,1,230000,CollgCr,VinylSd,VinylSd,GLQ,Ex
16285,7,5,0.0,0.0,1413.0,0,0,2,0,3,0,0,33,0,0,0,0,0,6,2009,1,187100,CollgCr,VinylSd,VinylSd,Unf,Ex
10739,7,5,68.0,0.0,172.0,0,0,2,0,3,0,144,40,0,0,0,0,0,4,2009,1,203000,CollgCr,VinylSd,VinylSd,GLQ,Ex
11166,7,5,180.0,0.0,1468.0,0,0,2,0,3,1,0,114,0,0,168,0,0,7,2009,1,201000,CollgCr,VinylSd,VinylSd,GLQ,Ex
8430,5,5,136.0,0.0,424.0,0,0,2,0,3,0,0,0,0,0,0,0,0,8,2009,1,124000,CollgCr,HdBoard,HdBoard,Rec,TA
16269,5,5,76.0,0.0,282.0,0,0,1,0,3,0,72,0,0,0,0,0,0,7,2009,1,140000,CollgCr,MetalSd,MetalSd,GLQ,TA
6950,5,7,40.0,72.0,132.0,0,0,1,0,2,0,0,0,0,0,0,0,0,10,2009,1,134900,CollgCr,HdBoard,HdBoard,ALQ,TA
8800,5,7,0.0,144.0,364.0,0,0,2,0,3,0,0,0,0,0,288,0,0,9,2009,1,150500,CollgCr,HdBoard,HdBoard,LwQ,TA
7000,5,8,90.0,0.0,218.0,0,0,1,0,3,0,0,0,0,0,0,0,0,7,2009,1,136500,CollgCr,VinylSd,VinylSd,ALQ,Ex
9286,5,7,0.0,0.0,1072.0,0,0,1,1,3,0,173,0,0,0,0,0,0,10,2009,1,143500,CollgCr,HdBoard,Plywood,ALQ,TA
15523,5,6,0.0,0.0,404.0,0,0,1,0,3,1,0,0,0,0,0,0,0,8,2009,1,133500,CollgCr,HdBoard,Plywood,BLQ,Ex
7200,5,5,0.0,0.0,117.0,0,0,1,0,2,0,215,0,0,0,0,0,0,9,2009,1,123000,CollgCr,MetalSd,MetalSd,Rec,TA
7200,5,8,0.0,0.0,108.0,0,0,1,0,2,0,192,0,0,0,0,0,0,4,2009,1,133900,CollgCr,WdShing,HdBoard,GLQ,Gd
8445,5,7,0.0,0.0,112.0,0,0,1,0,2,0,58,0,0,0,0,0,0,3,2009,1,133000,CollgCr,HdBoard,Wd Shng,GLQ,TA
11664,7,5,0.0,0.0,335.0,0,0,2,0,3,0,262,93,0,0,0,0,0,9,2009,1,250000,CollgCr,VinylSd,VinylSd,GLQ,Ex
12334,8,5,198.0,0.0,1068.0,1116,0,2,1,4,1,192,132,0,0,0,0,0,6,2009,1,254750,CollgCr,VinylSd,VinylSd,Unf,Ex
11838,8,5,0.0,0.0,1753.0,0,0,2,0,3,1,202,151,0,0,0,0,0,6,2009,1,236500,CollgCr,VinylSd,VinylSd,Unf,Ex
11885,8,5,108.0,0.0,309.0,573,0,2,1,3,1,160,122,0,0,0,0,0,11,2009,1,261500,CollgCr,VinylSd,VinylSd,GLQ,Ex
11050,9,5,204.0,0.0,536.0,677,0,2,1,3,2,253,142,0,0,0,0,0,5,2009,1,313000,CollgCr,VinylSd,VinylSd,GLQ,Ex
8749,7,5,0.0,0.0,840.0,885,0,2,1,3,0,0,48,0,0,0,0,0,11,2009,1,198500,CollgCr,VinylSd,VinylSd,Unf,Ex
11250,7,5,0.0,0.0,944.0,926,0,2,1,3,0,256,43,0,0,0,0,0,5,2009,1,211000,CollgCr,VinylSd,VinylSd,Unf,Ex
15750,8,5,260.0,0.0,216.0,0,0,2,0,2,1,135,34,0,0,0,0,0,6,2009,1,220000,CollgCr,VinylSd,VinylSd,GLQ,Ex
11883,7,5,196.0,0.0,814.0,0,0,2,0,3,1,115,66,0,0,0,0,0,6,2009,1,203000,CollgCr,VinylSd,VinylSd,GLQ,Ex
12782,8,5,164.0,0.0,462.0,0,0,2,0,3,1,194,144,0,0,0,0,0,6,2009,1,279500,CollgCr,HdBoard,HdBoard,GLQ,Ex
8750,7,5,209.0,0.0,306.0,0,0,2,0,3,1,60,0,0,0,117,0,0,8,2009,1,210000,CollgCr,VinylSd,VinylSd,GLQ,Ex
9375,7,5,573.0,0.0,318.0,977,0,2,1,3,0,576,36,0,0,0,0,0,2,2009,1,219500,CollgCr,VinylSd,VinylSd,GLQ,Ex
8750,7,5,0.0,0.0,880.0,807,0,2,1,2,1,0,120,0,0,0,0,0,7,2009,1,191000,CollgCr,VinylSd,VinylSd,Unf,Ex
9100,7,5,0.0,0.0,1212.0,0,0,2,0,3,0,356,0,0,0,0,0,0,6,2009,1,178000,CollgCr,VinylSd,VinylSd,Unf,Ex
9750,7,5,171.0,0.0,1630.0,0,0,2,0,3,1,74,234,0,0,0,0,0,10,2009,1,213000,CollgCr,VinylSd,VinylSd,Unf,Ex
4435,6,5,170.0,0.0,163.0,0,0,1,0,1,0,140,0,0,0,0,0,0,6,2009,1,144000,CollgCr,VinylSd,VinylSd,GLQ,Ex
4435,6,5,170.0,0.0,163.0,0,0,1,0,1,0,140,0,0,0,0,0,0,5,2009,1,140000,CollgCr,VinylSd,VinylSd,GLQ,Ex
10200,8,5,180.0,0.0,100.0,0,0,2,0,3,1,0,48,0,0,195,0,0,1,2009,1,293200,CollgCr,VinylSd,VinylSd,GLQ,Ex
9313,7,5,0.0,0.0,864.0,864,0,2,1,3,0,187,56,0,0,0,0,0,4,2009,1,190000,CollgCr,VinylSd,VinylSd,Unf,Ex
8487,7,5,210.0,0.0,1480.0,0,0,2,0,3,0,192,36,0,0,0,0,0,8,2009,1,190000,CollgCr,VinylSd,VinylSd,GLQ,Ex
8633,6,5,0.0,0.0,545.0,738,0,2,1,3,0,100,35,0,0,0,0,0,2,2009,1,173500,CollgCr,VinylSd,VinylSd,GLQ,Ex
11069,6,5,0.0,0.0,608.0,788,0,2,1,3,1,100,36,0,0,0,0,0,7,2009,1,170000,CollgCr,VinylSd,VinylSd,Unf,Ex
8777,4,5,0.0,0.0,0.0,0,0,2,0,2,0,0,96,0,0,0,0,0,5,2009,1,108000,Edwards,VinylSd,VinylSd,nan,Ex
9937,5,7,0.0,0.0,849.0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,2009,1,167000,Edwards,MetalSd,MetalSd,BLQ,Ex
8877,4,6,0.0,0.0,126.0,0,0,1,0,2,1,0,0,0,0,0,0,0,5,2009,1,100000,Edwards,MetalSd,MetalSd,ALQ,Ex
7301,7,5,500.0,0.0,0.0,1427,0,3,0,4,1,0,0,177,0,0,0,0,7,2009,-1,198500,Edwards,HdBoard,HdBoard,nan,Ex
7950,6,6,140.0,0.0,155.0,728,0,1,1,3,0,252,0,0,0,0,0,0,7,2009,1,159500,Edwards,HdBoard,Plywood,BLQ,TA
10682,4,6,0.0,0.0,615.0,0,0,1,0,3,0,0,240,0,0,0,0,0,7,2009,1,127000,Edwards,HdBoard,HdBoard,GLQ,TA
7200,6,6,255.0,0.0,410.0,0,0,1,0,3,1,296,0,0,0,0,0,0,10,2009,1,125000,Edwards,MetalSd,MetalSd,ALQ,Ex
13286,9,5,340.0,0.0,464.0,0,0,2,0,3,1,327,64,0,0,0,0,0,2,2009,1,320000,Edwards,CemntBd,CmentBd,GLQ,Ex
3675,6,5,80.0,0.0,0.0,0,0,1,0,2,0,0,28,0,0,0,0,0,4,2009,1,145500,Edwards,VinylSd,VinylSd,GLQ,Gd
9405,5,9,0.0,0.0,698.0,0,0,1,0,2,0,0,200,0,0,0,0,0,6,2009,1,118000,Edwards,VinylSd,VinylSd,Unf,Ex
6410,4,5,0.0,243.0,301.0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,2009,1,85000,Edwards,AsbShng,AsbShng,LwQ,TA
11767,5,5,0.0,0.0,0.0,0,0,1,0,3,0,0,41,211,0,0,0,900,6,2009,1,120000,Edwards,MetalSd,MetalSd,Rec,TA
8405,4,3,0.0,0.0,0.0,441,0,2,0,4,0,92,0,185,0,0,0,0,4,2009,1,98000,Edwards,WdShing,Wd Shng,nan,TA
4060,5,8,0.0,0.0,864.0,0,0,1,0,2,0,0,96,0,0,0,0,0,7,2009,1,99900,Edwards,Wd Sdng,Wd Sdng,Unf,Ex
10206,3,3,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,7,2009,1,82000,Edwards,BrkComm,Brk Cmn,nan,Fa
10926,5,5,74.0,0.0,1678.0,0,0,2,0,6,0,0,0,0,0,0,0,0,8,2009,1,119900,Edwards,VinylSd,VinylSd,Unf,TA
11767,5,5,259.0,0.0,604.0,0,0,1,0,2,1,0,0,0,0,0,0,0,5,2009,1,103500,Edwards,HdBoard,HdBoard,Rec,Ex
8926,4,3,0.0,0.0,672.0,0,0,1,0,3,0,64,0,0,0,160,0,0,10,2009,1,112000,Edwards,AsbShng,AsbShng,Unf,Ex
12354,6,8,0.0,0.0,684.0,512,0,1,0,3,0,0,46,0,0,0,0,800,8,2009,1,110000,Edwards,Wd Sdng,Wd Sdng,Unf,Gd
8212,5,6,0.0,0.0,94.0,444,0,1,0,3,2,84,0,0,0,0,0,0,9,2009,1,122000,Edwards,Wd Sdng,Wd Sdng,Rec,Ex
10998,5,5,0.0,420.0,156.0,620,0,2,0,3,0,0,68,0,0,0,0,0,7,2009,1,117000,Edwards,Wd Sdng,Wd Sdng,LwQ,Ex
6300,5,4,88.0,0.0,0.0,436,0,1,1,3,2,0,0,55,0,0,0,0,7,2009,1,160000,SWISU,MetalSd,MetalSd,LwQ,TA
4500,5,5,0.0,0.0,611.0,672,0,1,0,3,0,0,0,56,0,0,0,0,7,2009,1,159434,SWISU,VinylSd,Stucco,Rec,Ex
8400,2,5,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2009,1,60000,SWISU,Wd Sdng,Wd Sdng,Rec,TA
9900,6,7,0.0,0.0,778.0,545,0,2,0,3,1,335,0,0,0,0,0,0,7,2009,1,139500,SWISU,VinylSd,VinylSd,Unf,TA
15863,7,3,0.0,0.0,301.0,998,397,2,1,5,2,136,63,0,0,0,0,0,8,2009,-1,197000,SWISU,Wd Sdng,Plywood,GLQ,Ex
5707,6,6,0.0,0.0,583.0,595,0,1,1,3,1,329,96,0,0,0,0,0,3,2009,1,105000,SWISU,Wd Sdng,Wd Sdng,Unf,Gd
7804,4,3,0.0,0.0,500.0,653,0,2,0,4,2,431,44,0,0,0,0,0,12,2009,1,135000,SWISU,WdShing,Plywood,BLQ,TA
8574,6,8,0.0,0.0,816.0,0,0,1,0,3,1,0,0,180,0,0,0,0,10,2009,1,147500,Crawfor,Stucco,Stucco,Unf,Ex
6171,6,6,0.0,0.0,712.0,448,0,2,1,3,1,147,16,0,0,0,0,0,10,2009,1,137450,SWISU,WdShing,Wd Shng,BLQ,Ex
7200,7,9,0.0,210.0,0.0,560,0,1,0,3,0,256,0,0,0,0,0,0,4,2009,1,155000,SWISU,Wd Sdng,Wd Sdng,ALQ,Ex
7558,6,6,0.0,0.0,896.0,741,0,1,1,3,1,0,0,0,0,0,0,0,3,2009,1,177000,Crawfor,BrkFace,Stone,Unf,Gd
6292,7,7,0.0,0.0,861.0,600,0,2,0,3,1,0,50,0,0,0,0,0,8,2009,1,145000,SWISU,Wd Sdng,Wd Sdng,Unf,Gd
7155,7,8,0.0,0.0,600.0,600,0,1,0,3,1,0,113,0,0,195,0,0,5,2009,1,137000,Crawfor,Wd Sdng,Wd Sdng,Unf,Ex
10918,7,9,0.0,0.0,1276.0,804,0,1,1,3,2,0,0,0,0,145,0,0,6,2009,1,234000,Crawfor,MetalSd,MetalSd,Unf,Ex
13680,5,6,0.0,0.0,112.0,727,0,1,1,2,2,0,21,150,0,0,0,0,2,2009,1,205000,Crawfor,Wd Sdng,Wd Sdng,ALQ,Ex
7500,6,7,0.0,0.0,224.0,741,0,1,0,3,2,0,0,0,0,224,0,0,11,2009,1,177500,Crawfor,Wd Sdng,Wd Sdng,BLQ,Fa
9600,5,7,0.0,0.0,300.0,332,0,1,1,2,2,0,70,0,0,0,0,0,6,2009,1,160000,Crawfor,MetalSd,MetalSd,Rec,Ex
14680,5,4,0.0,0.0,480.0,0,0,1,0,2,0,483,0,0,0,115,0,0,6,2009,1,155000,Crawfor,MetalSd,MetalSd,Rec,Ex
13360,5,7,0.0,0.0,163.0,0,0,1,0,2,0,0,0,44,0,0,0,0,8,2009,1,163500,Crawfor,Wd Sdng,Wd Sdng,ALQ,Ex
7681,5,6,0.0,0.0,731.0,523,0,1,1,3,1,192,0,102,0,0,0,0,7,2009,1,154900,Crawfor,Wd Sdng,Wd Sdng,Unf,Ex
8145,7,6,0.0,0.0,674.0,1240,0,2,1,5,2,0,0,57,0,0,0,0,7,2009,1,205000,Crawfor,Wd Sdng,Wd Sdng,LwQ,Ex
9100,5,6,0.0,694.0,264.0,0,0,1,0,2,1,0,0,0,0,0,0,0,10,2009,1,144800,Crawfor,BrkFace,BrkFace,Rec,Ex
12000,7,7,0.0,0.0,429.0,704,0,1,1,3,1,0,0,0,0,0,0,0,7,2009,1,174500,Crawfor,MetalSd,MetalSd,Rec,Ex
13339,6,6,132.0,875.0,621.0,0,0,2,0,3,1,0,148,0,0,120,0,0,5,2009,1,193000,Crawfor,HdBoard,Plywood,LwQ,TA
15600,5,7,0.0,507.0,248.0,537,0,2,0,3,1,0,0,81,0,0,0,0,10,2009,1,158000,Crawfor,BrkComm,Brk Cmn,BLQ,Fa
14000,6,8,0.0,0.0,1092.0,0,0,1,0,3,1,0,36,0,0,0,0,0,8,2009,1,158500,Crawfor,HdBoard,HdBoard,Unf,Ex
17500,6,5,420.0,435.0,91.0,0,0,1,1,3,2,0,201,0,0,0,0,0,1,2009,-1,224000,Crawfor,HdBoard,HdBoard,LwQ,Ex
1733,6,6,0.0,0.0,516.0,516,0,1,0,2,1,279,0,0,0,0,0,0,5,2009,1,115000,Blueste,MetalSd,MetalSd,Unf,TA
1488,6,6,0.0,0.0,90.0,668,0,1,1,2,1,176,0,0,0,0,0,0,10,2009,1,137000,Blueste,MetalSd,MetalSd,ALQ,TA
1612,6,6,0.0,0.0,561.0,668,0,1,1,2,1,154,0,0,0,0,0,0,7,2009,1,121000,Blueste,MetalSd,MetalSd,Unf,TA
1300,6,6,0.0,0.0,276.0,668,0,1,1,2,1,150,0,0,0,0,0,0,5,2009,1,124000,Blueste,MetalSd,MetalSd,ALQ,TA
13607,6,6,242.0,0.0,118.0,800,0,2,1,3,1,400,112,0,0,0,0,1500,4,2009,1,208000,Crawfor,VinylSd,VinylSd,ALQ,Gd
17597,7,9,0.0,419.0,581.0,0,0,2,0,3,2,200,144,0,0,0,0,0,7,2009,1,315000,Crawfor,BrkFace,BrkFace,GLQ,TA
21695,6,9,260.0,0.0,72.0,0,0,2,0,3,1,292,44,0,182,0,0,0,12,2009,-1,222000,Crawfor,Wd Sdng,Plywood,GLQ,Ex
10690,5,7,0.0,0.0,216.0,672,0,1,0,3,0,0,128,218,0,0,0,0,7,2009,1,147000,IDOTRR,VinylSd,VinylSd,Rec,Gd
8660,5,6,0.0,0.0,760.0,928,312,2,0,5,0,467,160,78,0,0,0,0,12,2009,-1,123000,IDOTRR,AsbShng,AsbShng,Unf,Ex
6402,5,5,0.0,0.0,596.0,596,0,1,0,3,0,0,0,137,0,0,0,0,7,2009,1,78000,IDOTRR,Wd Sdng,Wd Shng,Unf,TA
8470,3,2,0.0,0.0,1013.0,0,513,1,0,2,0,0,0,156,0,0,0,0,10,2009,-1,85000,IDOTRR,Plywood,Plywood,Unf,TA
10200,4,6,0.0,0.0,572.0,0,0,1,0,2,0,0,0,72,0,0,0,0,5,2009,1,75000,IDOTRR,MetalSd,MetalSd,Unf,Fa
3843,8,5,174.0,0.0,120.0,0,0,2,0,2,1,162,53,0,153,0,0,0,6,2009,1,230000,Crawfor,CemntBd,CmentBd,GLQ,Ex
21780,2,4,0.0,0.0,0.0,0,0,1,0,1,0,119,24,0,0,0,0,0,3,2009,1,57625,IDOTRR,Wd Sdng,Wd Sdng,nan,TA
10125,8,5,0.0,250.0,412.0,1012,0,2,1,3,1,210,91,0,0,0,0,0,5,2009,1,251000,Mitchel,CemntBd,CmentBd,ALQ,Ex
12822,7,5,0.0,0.0,83.0,631,0,1,1,1,1,168,43,0,0,198,0,0,8,2009,1,239686,Mitchel,VinylSd,VinylSd,GLQ,Ex
12118,7,5,108.0,0.0,1710.0,0,0,2,0,3,1,100,48,0,0,180,0,0,4,2009,1,240000,Mitchel,VinylSd,VinylSd,Unf,Ex
12209,6,5,0.0,0.0,114.0,1157,0,2,1,3,1,125,192,0,0,0,0,0,6,2009,1,215000,Mitchel,VinylSd,VinylSd,ALQ,Ex
9750,6,6,0.0,0.0,135.0,0,0,1,0,2,1,319,0,0,0,0,0,0,4,2009,1,156450,Mitchel,Plywood,Plywood,ALQ,Ex
9360,6,7,0.0,116.0,0.0,0,0,1,1,2,2,302,39,0,0,120,0,0,11,2009,1,173000,Mitchel,Plywood,Plywood,GLQ,TA
10125,5,5,0.0,0.0,0.0,432,0,2,0,4,0,0,0,0,0,0,0,0,8,2009,1,126000,Mitchel,Plywood,Plywood,nan,TA
9947,7,5,0.0,0.0,577.0,0,0,2,0,3,0,168,27,0,0,0,0,0,6,2009,1,173000,Mitchel,HdBoard,HdBoard,GLQ,Ex
11070,5,5,0.0,0.0,1527.0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,2009,1,152000,Mitchel,HdBoard,HdBoard,BLQ,TA
14375,6,6,541.0,354.0,354.0,0,0,1,0,3,1,0,118,0,0,233,0,0,1,2009,-1,137500,Timber,HdBoard,HdBoard,GLQ,Gd
215245,7,5,0.0,820.0,80.0,0,0,2,0,3,2,0,0,0,0,0,0,0,6,2009,1,375000,Timber,BrkFace,BrkFace,ALQ,TA
12898,9,5,70.0,0.0,598.0,0,0,2,0,2,1,228,0,0,0,0,0,0,9,2009,1,315500,Timber,VinylSd,VinylSd,GLQ,Ex
13159,7,5,0.0,0.0,846.0,846,0,2,1,3,0,208,114,0,0,0,0,0,7,2009,1,224500,Timber,VinylSd,VinylSd,Unf,Gd
13438,9,5,246.0,0.0,432.0,0,0,2,0,3,1,90,154,0,0,0,0,0,7,2009,1,410000,Timber,CemntBd,CmentBd,GLQ,Ex
14463,9,5,406.0,0.0,526.0,0,0,2,0,3,0,0,95,0,0,0,0,0,1,2009,1,316500,Timber,CemntBd,CmentBd,GLQ,Ex
8925,8,5,0.0,0.0,1450.0,0,0,2,0,3,0,100,18,0,0,0,0,0,7,2009,1,201000,Timber,VinylSd,VinylSd,GLQ,Ex
11457,6,5,0.0,0.0,387.0,0,0,2,0,3,1,0,0,169,0,0,0,0,3,2009,1,175000,Timber,HdBoard,HdBoard,GLQ,TA
9839,6,8,0.0,0.0,250.0,862,0,2,1,3,1,305,24,0,0,0,0,2500,2,2009,-1,204000,Timber,MetalSd,MetalSd,ALQ,Ex
14419,7,5,310.0,624.0,117.0,0,0,2,1,3,1,224,238,0,0,0,0,0,7,2009,1,213500,Timber,Plywood,Plywood,GLQ,Ex
6853,8,5,136.0,0.0,262.0,0,0,2,0,2,0,192,25,0,0,0,0,0,6,2009,1,220000,Timber,VinylSd,VinylSd,GLQ,Ex
9157,7,5,0.0,0.0,912.0,942,0,2,1,3,0,124,114,0,0,0,0,0,2,2009,1,170000,Timber,VinylSd,VinylSd,Unf,Ex
14601,9,5,584.0,0.0,578.0,0,0,2,0,2,1,270,68,0,0,0,0,0,3,2009,1,315000,Timber,VinylSd,VinylSd,GLQ,Ex
12633,9,5,290.0,0.0,338.0,0,0,2,0,2,1,308,52,0,0,0,0,0,5,2009,1,425000,Timber,CemntBd,CmentBd,GLQ,Ex
12518,5,7,182.0,0.0,476.0,0,0,1,0,3,0,144,0,0,0,0,0,0,4,2009,1,139500,Mitchel,HdBoard,HdBoard,ALQ,Gd
