Lot Area,Overall Qual,Mas Vnr Area,Bsmt Unf SF,2nd Flr SF,Full Bath,Fireplaces,Wood Deck SF,Open Porch SF,Mo Sold,SalePrice,anomaly
11333,6,0.0,490.0,0,1,2,120,0,5,146800,1
9129,5,144.0,0.0,0,1,1,201,66,7,153500,1
15957,6,0.0,96.0,0,2,1,1424,0,9,188000,1
33983,5,0.0,48.0,0,1,2,690,90,5,196000,1
8286,5,0.0,185.0,716,1,1,0,136,6,157000,1
6723,5,0.0,0.0,0,1,0,129,0,9,138000,1
7244,5,0.0,149.0,0,1,0,104,0,4,129500,1
27697,4,198.0,585.0,0,1,0,152,38,11,80000,1
7599,4,0.0,280.0,0,1,0,0,0,6,129500,1
11000,5,0.0,0.0,0,1,0,0,44,6,135000,1
8314,5,0.0,270.0,0,1,0,168,0,6,124500,1
11625,5,0.0,220.0,0,1,0,330,0,5,139000,1
10712,5,0.0,762.0,0,1,0,0,28,9,93500,1
10447,5,0.0,348.0,0,1,0,140,0,12,124500,1
11027,6,28.0,171.0,0,2,0,280,0,5,149900,1
10533,6,244.0,235.0,0,1,2,0,0,8,157500,1
11765,5,302.0,490.0,0,1,1,0,0,6,169000,1
39384,6,902.0,595.0,0,1,2,0,189,10,252000,-1
11727,7,434.0,1851.0,0,2,1,0,146,3,192100,1
8238,6,0.0,113.0,712,2,1,421,72,5,183500,1
13006,7,285.0,964.0,1243,2,1,0,0,11,222000,1
13041,6,0.0,781.0,890,2,1,0,84,2,170000,1
13031,6,0.0,99.0,807,2,1,315,44,7,187500,1
9783,6,0.0,821.0,955,2,1,286,116,5,202000,1
11207,6,0.0,88.0,709,2,1,95,75,6,185000,1
19378,7,456.0,1335.0,1070,2,1,239,132,3,320000,1
14859,7,27.0,1670.0,0,2,1,144,60,8,240000,1
13128,8,216.0,1074.0,990,2,1,0,119,1,250000,1
10463,8,0.0,893.0,900,2,1,0,116,6,239900,1
13751,7,248.0,1640.0,512,2,1,237,38,5,309000,1
23257,7,0.0,868.0,1134,2,1,0,100,9,274725,1
13108,8,0.0,2062.0,608,2,0,168,12,12,270000,1
8076,6,112.0,455.0,0,2,1,0,26,7,183500,1
7685,6,112.0,179.0,804,2,1,190,63,5,165600,1
9084,7,0.0,935.0,677,2,1,0,28,6,176500,1
3701,8,0.0,1191.0,0,2,0,120,70,8,130000,1
5306,7,0.0,354.0,703,2,1,441,35,6,239000,1
6563,8,0.0,594.0,0,2,1,114,28,12,275000,1
16023,9,600.0,180.0,1384,3,1,182,37,3,457347,-1
18062,10,662.0,1528.0,1862,3,1,204,34,9,545224,-1
12292,9,184.0,889.0,1371,2,1,246,39,7,356383,1
16056,9,208.0,1752.0,876,3,1,214,108,7,556581,1
12438,8,466.0,1234.0,1312,2,1,324,100,7,361919,1
16052,10,734.0,644.0,848,2,1,250,0,7,535000,1
15922,9,550.0,1390.0,1405,3,1,272,102,1,401179,-1
13682,10,1031.0,1410.0,1519,3,1,192,0,10,438780,-1
14762,5,0.0,0.0,720,2,1,120,144,5,169000,1
34650,5,0.0,0.0,0,1,0,264,0,1,145000,1
8147,9,230.0,523.0,0,2,1,156,55,8,318000,1
11302,8,238.0,392.0,0,2,1,180,75,8,319000,1
18261,9,420.0,494.0,0,2,2,351,102,9,470000,1
14145,7,0.0,995.0,0,2,0,108,45,5,202500,1
13837,7,178.0,0.0,806,2,0,0,0,2,229000,1
16659,7,34.0,0.0,795,2,1,0,250,3,235000,1
18800,6,120.0,84.0,784,2,1,306,111,7,190000,1
10464,6,130.0,138.0,0,1,1,140,22,6,169000,1
10400,7,102.0,916.0,0,2,1,197,39,6,241500,1
10530,7,68.0,945.0,912,2,1,400,105,7,188900,1
10240,6,157.0,0.0,0,2,1,384,131,5,207500,1
16692,7,184.0,133.0,1392,3,2,0,112,7,250000,-1
11475,6,0.0,163.0,741,2,1,209,208,2,179900,1
9927,7,252.0,42.0,0,1,1,444,0,7,172000,1
9512,7,0.0,172.0,1358,2,1,0,246,6,294323,1
10530,6,248.0,127.0,766,3,1,48,28,6,184500,1
10140,5,0.0,268.0,0,1,0,0,88,7,153500,1
10140,7,0.0,638.0,832,2,1,0,28,3,162900,1
10140,6,99.0,0.0,0,1,1,265,0,1,181000,-1
10000,6,176.0,348.0,0,2,0,295,84,6,155000,1
15870,5,0.0,230.0,0,1,0,240,32,3,138800,1
9353,4,0.0,864.0,0,1,0,0,0,7,116050,1
8125,4,0.0,244.0,0,1,0,0,0,6,88000,1
7200,4,0.0,224.0,0,1,0,63,0,3,97500,1
8773,6,0.0,536.0,0,2,0,196,68,9,190000,1
2760,6,514.0,525.0,567,1,0,0,0,12,105500,1
2160,5,200.0,363.0,600,1,1,0,36,6,125500,1
1953,6,408.0,174.0,504,1,0,72,0,6,83000,1
1890,6,380.0,212.0,536,1,0,0,0,7,116000,1
1680,6,236.0,672.0,546,1,0,201,0,4,91500,1
1680,6,281.0,355.0,546,1,0,0,28,5,118000,1
1680,6,504.0,207.0,465,1,0,0,0,7,89000,1
1680,6,504.0,143.0,567,1,0,352,0,10,108000,1
1680,6,297.0,483.0,504,1,1,0,0,6,94500,1
4043,6,0.0,186.0,0,2,1,0,55,7,146300,1
7514,5,0.0,462.0,0,1,1,0,0,9,145000,1
7838,5,0.0,95.0,0,1,1,175,144,12,123000,1
2280,7,0.0,443.0,0,2,0,0,29,4,137500,1
2179,6,0.0,785.0,601,2,1,0,28,7,144000,1
16737,9,66.0,533.0,0,2,1,194,45,9,315000,1
16387,9,215.0,369.0,851,2,1,0,0,8,412083,1
16259,9,370.0,1249.0,1347,3,0,240,154,9,342643,-1
16163,8,232.0,1618.0,0,2,1,0,0,7,252000,1
13891,10,111.0,690.0,0,2,1,216,229,9,465000,1
12228,7,206.0,1721.0,0,2,0,0,43,9,293000,1
14780,9,568.0,363.0,0,2,1,354,56,6,415000,1
16033,9,378.0,572.0,0,2,1,519,112,3,326000,1
14215,8,380.0,1158.0,1218,3,1,240,154,11,325300,1
13418,8,132.0,1117.0,1320,3,1,113,32,9,309000,1
13975,9,525.0,1090.0,1089,2,1,148,95,8,300000,1
10240,8,178.0,1030.0,1060,2,1,192,52,3,275500,1
9942,9,385.0,316.0,466,2,1,194,84,5,338500,1
11924,9,286.0,177.0,1142,3,2,147,21,7,345000,1
12867,8,0.0,1209.0,1044,2,1,243,142,7,344133,1
10672,8,0.0,1054.0,1335,2,1,176,64,11,298236,1
11643,8,142.0,644.0,814,2,1,120,34,8,329900,1
12378,9,0.0,622.0,0,2,3,208,175,11,360000,1
11065,8,788.0,1085.0,850,2,1,177,74,10,281000,1
13758,9,430.0,560.0,0,2,1,204,49,3,372397,1
14828,9,674.0,397.0,0,2,1,144,68,8,378000,1
11846,9,562.0,225.0,0,2,1,206,49,8,374000,1
20431,9,870.0,438.0,880,2,2,0,0,4,437154,-1
10927,8,280.0,512.0,846,2,1,179,60,6,275000,1
13215,8,112.0,426.0,488,2,1,168,127,2,279000,1
7052,7,240.0,705.0,0,2,1,192,36,6,185850,1
5911,9,278.0,1088.0,0,2,1,196,56,3,282500,1
6955,7,94.0,1368.0,0,2,1,132,35,9,202500,1
6792,7,94.0,1368.0,0,2,1,132,35,3,202665,1
7740,9,518.0,663.0,0,2,1,266,100,6,332200,1
6373,9,572.0,1251.0,0,2,1,228,75,6,310090,1
3136,7,163.0,1405.0,0,2,1,148,36,3,171750,1
10237,6,0.0,1288.0,0,2,1,100,0,10,169990,1
10237,6,0.0,728.0,728,2,1,0,24,2,170440,1
10237,7,0.0,738.0,754,2,0,0,32,9,169985,1
17104,7,0.0,100.0,832,2,1,100,24,9,179665,1
14054,7,0.0,879.0,984,2,1,100,17,11,219210,1
11660,6,0.0,1326.0,0,2,0,100,0,7,174190,1
15578,6,0.0,728.0,728,2,0,0,0,5,172785,1
11631,8,236.0,1052.0,1321,2,1,120,46,6,258000,1
9073,7,0.0,738.0,754,2,0,100,32,10,185101,1
3087,7,14.0,767.0,0,2,1,100,16,11,210250,1
3196,7,18.0,1374.0,0,2,1,143,20,10,234000,1
3196,8,40.0,1273.0,0,2,1,143,20,5,215000,1
2938,7,40.0,330.0,0,2,1,130,30,5,246990,1
3072,7,18.0,1375.0,0,2,1,144,20,5,178740,1
3072,7,18.0,306.0,0,2,1,143,20,9,225000,1
3010,7,16.0,1232.0,0,2,0,108,0,3,167240,1
3010,7,14.0,1126.0,0,2,0,90,0,6,156820,1
3013,7,145.0,1346.0,0,2,1,142,20,4,213490,1
3982,8,0.0,366.0,0,2,1,312,0,10,264561,1
4045,7,45.0,286.0,0,2,1,161,20,10,246578,1
21930,5,0.0,732.0,1104,2,1,100,40,7,192140,1
7861,6,0.0,326.0,702,2,1,100,75,6,183200,1
9056,8,0.0,707.0,707,2,1,100,35,10,178000,1
9171,7,0.0,848.0,750,2,1,100,48,7,201490,1
11194,8,40.0,1406.0,482,2,1,188,124,11,230500,1
7875,7,0.0,783.0,702,2,1,0,75,7,180000,1
8121,6,0.0,953.0,711,2,1,100,40,1,172400,1
8658,6,0.0,250.0,881,2,1,0,0,4,215000,1
11214,7,0.0,930.0,930,2,1,89,0,7,199900,1
10852,6,0.0,173.0,712,2,1,0,38,2,173000,1
12104,7,0.0,1035.0,1240,3,0,400,45,8,287602,1
8738,7,302.0,975.0,1286,2,1,192,0,2,230000,1
9452,8,423.0,322.0,985,2,1,0,70,6,348000,1
9660,8,242.0,253.0,897,2,1,210,31,2,286000,1
9545,8,322.0,655.0,1029,2,1,0,50,6,300000,1
35760,10,1378.0,543.0,1796,3,1,361,76,7,625000,-1
9233,9,877.0,358.0,1315,2,1,247,55,3,405000,1
12011,8,530.0,130.0,838,2,1,208,75,6,280000,1
12090,8,650.0,1141.0,1098,2,1,144,123,7,258000,1
10019,8,397.0,815.0,1368,2,1,307,169,6,350000,1
17242,9,738.0,48.0,1567,3,1,870,86,5,584500,-1
10236,8,501.0,742.0,1189,2,1,200,95,6,321000,1
10120,8,391.0,425.0,1323,2,1,309,78,12,290000,1
12585,8,420.0,0.0,1234,2,1,432,136,10,315000,-1
12447,8,192.0,1100.0,848,2,1,200,70,1,252000,1
15218,8,0.0,108.0,0,2,1,0,240,9,336820,1
20896,8,0.0,356.0,0,1,1,192,267,1,423000,1
10182,8,420.0,440.0,0,2,1,322,50,5,290000,1
8688,7,228.0,1616.0,0,2,0,208,59,4,232000,1
10936,8,60.0,1504.0,0,2,0,144,0,9,199000,1
8640,8,0.0,1254.0,0,2,0,0,60,10,198600,1
13162,9,0.0,200.0,604,3,1,0,265,11,405749,1
11216,8,0.0,1489.0,0,2,1,0,140,6,232600,1
10728,8,0.0,1095.0,844,2,1,192,51,8,266000,1
8125,7,0.0,756.0,797,2,0,0,45,3,186500,1
8125,6,0.0,858.0,858,2,0,0,53,2,200825,1
8125,7,0.0,770.0,798,2,0,0,50,8,197000,1
7200,6,68.0,357.0,0,2,0,0,120,5,185000,1
7500,7,0.0,1257.0,0,2,1,38,144,4,176000,1
7200,7,0.0,1293.0,0,2,1,216,121,8,187750,1
7733,6,0.0,1118.0,0,1,0,4,50,1,139500,1
11024,7,118.0,1400.0,0,2,0,144,55,10,186800,1
13072,6,0.0,1131.0,0,1,0,0,39,3,132000,1
13072,6,0.0,1141.0,0,1,0,0,0,3,142500,1
13072,6,0.0,217.0,0,1,0,0,50,5,158000,1
7800,7,172.0,891.0,795,2,0,144,101,4,184000,1
7632,7,96.0,784.0,754,2,0,100,77,3,184900,1
8304,6,0.0,941.0,896,2,0,150,165,7,187000,1
7153,6,0.0,374.0,793,2,0,0,124,7,175900,1
9370,6,0.0,78.0,887,2,0,307,85,10,248500,-1
7175,6,0.0,494.0,0,2,0,0,46,7,172000,1
7175,6,0.0,939.0,0,2,0,0,64,6,151000,1
9019,6,0.0,362.0,684,2,0,0,40,7,150000,1
8900,4,0.0,0.0,0,1,0,0,42,11,107000,1
7800,5,0.0,187.0,0,1,0,421,0,7,119900,1
9100,5,51.0,952.0,0,1,0,0,0,7,129500,1
9100,5,336.0,396.0,0,2,0,0,0,11,125000,1
8927,6,0.0,0.0,368,2,0,0,0,8,119500,1
9240,5,0.0,252.0,0,1,1,161,0,3,144000,1
8471,6,46.0,0.0,0,1,1,292,12,7,151000,1
9308,5,0.0,430.0,0,1,0,0,0,7,126000,1
8450,5,90.0,450.0,0,1,0,0,155,11,116000,1
8638,5,0.0,744.0,0,1,0,203,74,10,133500,1
13052,5,0.0,312.0,0,1,0,0,0,1,120875,1
13526,5,114.0,0.0,0,1,0,180,0,11,137000,1
8020,5,0.0,268.0,0,1,0,0,0,4,124000,1
6993,5,0.0,447.0,0,1,1,0,0,6,135000,1
8789,5,0.0,253.0,0,1,1,64,0,6,129200,1
14330,7,145.0,228.0,495,2,4,641,100,1,260000,-1
16059,8,284.0,1288.0,1116,2,1,127,82,4,260000,1
11025,8,692.0,216.0,1306,2,3,177,208,10,334000,-1
14541,8,0.0,326.0,1168,2,1,209,55,11,310000,1
13346,7,0.0,367.0,1129,2,1,0,40,7,268000,1
12461,8,0.0,168.0,0,2,1,0,114,7,262000,1
3628,7,0.0,1143.0,0,1,1,0,191,5,176400,1
3316,8,0.0,208.0,0,1,1,0,84,4,197000,1
3180,7,0.0,600.0,600,2,0,0,166,6,151000,1
2544,7,0.0,600.0,623,2,0,0,166,7,147400,1
2544,7,0.0,600.0,623,2,0,0,166,7,149900,1
3180,7,0.0,600.0,600,2,0,0,166,4,144152,1
2998,6,513.0,403.0,756,2,0,0,32,6,166000,1
3735,7,218.0,241.0,739,2,0,0,34,3,183900,1
2651,7,0.0,32.0,709,2,0,153,50,4,165000,1
4447,7,0.0,530.0,550,2,0,0,50,7,139000,1
8314,7,0.0,569.0,840,2,1,0,382,11,200000,1
7180,8,0.0,1568.0,0,2,1,0,266,9,221000,1
9549,8,0.0,0.0,0,1,1,0,30,4,270000,1
11250,6,0.0,441.0,0,1,1,198,42,6,165000,1
3760,8,0.0,44.0,0,1,3,133,78,5,214000,1
3640,8,0.0,176.0,0,1,1,133,108,9,188000,1
3874,8,0.0,419.0,0,1,1,133,78,7,190000,1
3876,8,0.0,48.0,0,1,1,133,60,7,170000,1
50271,9,0.0,32.0,0,0,1,857,72,11,385000,-1
13110,5,144.0,191.0,0,2,0,140,153,7,146500,1
10192,7,143.0,570.0,698,3,1,0,98,9,170000,1
20781,7,0.0,1203.0,0,2,1,0,80,6,262500,1
11700,6,420.0,304.0,708,2,1,0,169,5,179900,1
11029,6,220.0,435.0,1142,2,1,0,65,8,250000,1
10400,6,288.0,485.0,778,1,1,148,0,11,165150,1
10140,7,264.0,713.0,0,2,0,0,20,4,164500,1
9600,7,168.0,1164.0,0,1,0,0,0,7,140000,1
9750,5,0.0,100.0,0,2,0,68,0,10,135500,1
9600,5,0.0,293.0,0,1,0,0,0,7,142000,1
8640,5,300.0,56.0,886,1,0,0,60,6,155000,-1
9360,6,203.0,216.0,0,1,1,94,0,8,157500,1
8400,5,168.0,36.0,0,1,0,356,0,11,138500,1
8400,5,0.0,89.0,0,1,0,143,0,8,140000,1
9759,5,0.0,252.0,0,1,0,182,88,3,124400,1
9600,5,140.0,137.0,0,1,0,0,78,7,158000,1
9230,5,166.0,203.0,0,1,0,0,64,10,146000,1
14803,6,252.0,409.0,896,2,1,0,66,6,190000,1
10659,5,0.0,135.0,0,1,0,0,319,1,136500,1
9100,5,0.0,169.0,0,1,0,0,0,7,129900,1
8393,5,122.0,1098.0,0,2,0,272,54,6,145000,1
8800,6,0.0,34.0,0,2,2,200,25,6,185900,1
8800,6,425.0,698.0,0,1,2,0,116,3,160000,1
10368,6,112.0,0.0,0,1,1,154,60,4,167000,1
9350,5,0.0,360.0,720,1,1,0,32,7,157500,1
10382,6,105.0,75.0,0,1,0,0,0,3,140000,1
8973,5,85.0,413.0,0,1,0,0,80,7,150000,1
10800,5,88.0,616.0,0,1,0,0,0,5,151500,1
8550,6,0.0,242.0,0,1,1,228,0,7,129800,1
11425,5,0.0,522.0,0,1,1,0,0,7,137000,1
9724,5,0.0,938.0,0,1,1,125,48,5,137000,1
4712,4,0.0,363.0,456,1,0,0,57,8,121600,1
5900,4,0.0,440.0,0,1,0,0,0,8,85500,1
5825,4,108.0,600.0,0,1,0,0,0,6,79900,1
7438,5,0.0,504.0,316,1,0,104,0,6,127000,1
9600,5,0.0,336.0,0,1,1,144,0,6,161000,1
10858,5,150.0,1404.0,0,1,1,0,40,7,146500,1
9600,5,144.0,60.0,0,1,0,0,0,5,135000,1
10680,5,44.0,1380.0,0,2,0,0,30,10,137900,1
9490,6,0.0,238.0,620,1,2,0,0,8,133000,1
9462,5,0.0,704.0,704,1,1,245,60,7,137000,1
9888,5,0.0,450.0,0,1,0,0,0,3,121000,1
8917,5,0.0,1584.0,0,2,0,0,0,10,119000,1
12700,6,0.0,307.0,0,1,2,0,69,11,172000,1
8500,5,203.0,635.0,0,1,0,0,0,12,98600,1
14200,7,309.0,479.0,941,2,2,105,66,5,226000,1
9000,5,0.0,124.0,0,1,0,0,0,6,118000,1
25419,8,0.0,140.0,1360,2,1,0,16,3,235000,-1
9723,6,332.0,1008.0,0,1,0,0,0,10,135000,1
7728,5,120.0,303.0,0,1,0,0,18,5,132500,1
8163,5,128.0,102.0,0,1,1,86,0,3,143000,1
8400,5,0.0,556.0,0,1,1,0,60,3,132000,1
11600,6,175.0,818.0,0,1,0,0,45,4,145250,1
9610,6,632.0,918.0,0,1,1,80,0,12,162000,1
10000,5,272.0,99.0,0,1,1,191,0,2,148000,1
14850,5,0.0,197.0,0,1,1,268,0,5,141000,1
10152,6,0.0,210.0,0,1,1,0,211,5,153000,1
10011,5,64.0,710.0,0,1,1,0,0,5,134450,1
7032,5,0.0,0.0,0,1,2,42,0,12,135960,1
8092,6,176.0,226.0,0,1,0,0,0,6,156000,1
11310,6,0.0,1367.0,0,1,1,0,30,6,140000,1
12778,5,0.0,350.0,0,1,0,0,154,1,139500,1
10170,6,522.0,216.0,0,1,1,0,0,6,155000,1
7700,5,0.0,30.0,0,1,0,0,0,9,127000,1
11050,5,0.0,517.0,0,1,1,0,0,7,133500,1
13600,5,0.0,0.0,0,1,0,0,0,11,125000,1
15428,5,0.0,143.0,0,1,0,0,0,6,142000,1
21299,7,0.0,929.0,0,1,3,0,0,12,167000,1
13300,5,0.0,521.0,0,1,0,75,0,6,159000,1
22136,5,0.0,1153.0,1248,2,1,631,48,7,180000,-1
7500,6,0.0,784.0,412,1,0,0,28,10,127000,1
7000,6,0.0,0.0,445,2,0,0,0,5,112000,1
10410,3,0.0,713.0,0,1,0,0,75,10,99800,1
5400,5,0.0,418.0,0,1,0,0,0,8,117000,1
5400,5,0.0,1073.0,0,1,0,0,0,12,108480,1
10914,3,0.0,715.0,0,1,0,0,0,8,68000,1
7008,4,0.0,448.0,272,1,0,0,0,3,86900,1
10800,5,0.0,299.0,0,1,1,229,0,6,120000,1
7200,6,0.0,325.0,821,2,1,49,0,4,155500,1
10818,4,0.0,1077.0,779,1,1,120,0,2,80000,1
10410,3,0.0,672.0,520,1,0,216,0,1,105000,1
10800,5,0.0,290.0,648,2,1,142,0,5,160000,1
10800,5,0.0,170.0,370,2,1,436,21,4,170000,1
8658,6,101.0,445.0,0,2,1,0,138,12,160000,1
13400,5,1047.0,380.0,0,1,1,0,0,6,159950,1
10184,6,379.0,503.0,0,1,1,345,75,6,165000,1
9786,6,0.0,312.0,649,1,1,0,0,6,159000,1
9510,6,161.0,434.0,0,1,0,0,240,5,147000,1
7800,5,0.0,0.0,0,1,0,0,0,11,115000,1
8910,6,0.0,0.0,0,1,1,0,0,7,159500,1
7332,6,207.0,450.0,0,1,0,168,0,10,120000,1
7100,5,0.0,108.0,0,1,0,0,0,7,129900,1
10800,6,104.0,400.0,0,2,2,355,98,8,183000,1
11650,7,58.0,0.0,0,2,1,0,68,6,157500,1
18275,7,0.0,802.0,548,3,2,520,102,9,277500,-1
16321,5,0.0,207.0,0,1,2,288,258,12,207500,1
12144,4,0.0,455.0,611,1,0,199,0,9,147500,1
10800,4,0.0,720.0,472,1,0,0,0,12,135000,1
7200,5,0.0,0.0,0,1,0,0,0,6,109500,1
7200,4,0.0,0.0,0,1,0,0,29,7,109900,1
7560,5,0.0,671.0,0,1,0,140,0,7,133700,1
8544,3,0.0,0.0,0,2,0,0,0,12,81400,1
8544,3,340.0,0.0,0,2,0,0,0,5,87500,1
8544,3,0.0,0.0,0,2,0,0,0,7,93500,1
8512,5,0.0,1556.0,0,2,0,0,0,9,119000,1
7945,5,0.0,465.0,0,1,0,0,0,5,141000,1
7000,5,0.0,369.0,0,1,0,0,0,7,146000,1
7590,6,266.0,148.0,688,1,1,188,108,7,155000,1
10205,5,0.0,141.0,0,1,0,150,72,5,134500,1
7400,7,0.0,236.0,0,1,0,0,0,3,120000,1
7000,5,0.0,396.0,0,1,0,0,0,2,105000,1
7000,5,0.0,72.0,0,1,0,96,80,3,124000,1
9856,5,0.0,716.0,1007,2,0,0,72,6,169000,1
9906,4,0.0,686.0,518,1,0,0,172,9,107000,1
9600,5,264.0,936.0,442,1,0,0,0,5,135000,1
5520,4,0.0,863.0,510,1,1,0,0,7,111500,1
9600,6,0.0,399.0,476,1,0,0,24,6,156500,1
9600,7,0.0,712.0,809,1,1,0,0,8,178000,1
6451,7,0.0,504.0,580,1,0,264,0,5,139900,1
3960,7,0.0,502.0,502,1,1,280,0,7,105000,1
5684,6,0.0,813.0,0,1,0,0,113,6,110000,1
7745,4,0.0,938.0,867,2,0,0,6,4,111500,1
7741,6,0.0,817.0,0,1,0,0,0,6,108000,1
5633,5,0.0,844.0,0,1,0,50,81,7,111500,1
9000,5,0.0,636.0,661,1,0,0,0,6,124000,1
7200,4,0.0,576.0,0,1,0,0,0,8,105000,1
4400,6,0.0,648.0,384,1,0,0,0,10,116000,1
7614,3,0.0,738.0,662,1,0,0,0,3,96900,1
6000,5,0.0,384.0,0,1,0,0,0,6,135500,1
6000,5,145.0,816.0,750,1,0,24,0,8,139000,1
7830,3,0.0,76.0,0,1,0,0,0,6,61500,1
9576,6,0.0,460.0,297,1,0,0,0,5,120000,1
5820,3,0.0,906.0,0,1,0,142,98,7,126175,1
5747,3,0.0,798.0,0,1,0,112,0,6,64000,1
9142,6,0.0,1020.0,1020,2,0,0,60,4,137000,1
9600,4,0.0,1095.0,679,2,0,0,0,5,87000,1
10800,7,0.0,490.0,888,1,2,0,341,10,163000,1
6300,7,0.0,1226.0,878,2,0,0,341,7,155000,1
5000,5,0.0,540.0,551,1,0,0,0,4,79000,1
8850,7,0.0,815.0,875,1,1,0,0,7,144000,1
3600,6,0.0,684.0,684,1,0,0,158,10,114504,1
7200,7,0.0,596.0,764,1,0,36,0,10,157000,1
11340,6,0.0,1200.0,0,1,0,0,0,3,125000,1
22950,10,0.0,1107.0,1518,2,2,0,260,6,475000,-1
5976,5,0.0,624.0,624,2,0,0,130,12,93500,1
9750,5,0.0,960.0,0,1,0,0,0,7,125000,1
4761,3,0.0,1020.0,0,1,0,0,0,10,64500,1
7446,4,0.0,522.0,0,1,2,0,0,4,100000,1
6435,6,0.0,972.0,605,1,1,0,0,10,140200,1
11737,6,0.0,848.0,810,1,1,27,36,5,202500,1
5000,6,0.0,605.0,660,2,2,0,24,10,159000,1
7800,5,0.0,286.0,325,1,1,0,0,5,119900,1
6240,6,0.0,816.0,0,1,1,112,0,9,114500,1
6240,5,0.0,896.0,448,1,0,200,114,4,115000,1
6120,3,0.0,381.0,434,1,0,0,24,11,75000,1
6120,5,0.0,279.0,0,1,0,0,0,7,88000,1
6240,4,0.0,0.0,240,1,0,0,0,7,80500,1
6240,5,0.0,1042.0,534,1,1,0,0,8,149000,1
6120,5,0.0,741.0,583,1,0,0,0,2,110000,1
6000,6,0.0,706.0,0,1,1,166,120,7,110500,1
6000,5,0.0,0.0,0,1,0,0,0,6,89000,1
6380,5,0.0,993.0,0,1,1,0,0,8,113000,1
11672,5,0.0,816.0,0,1,0,168,0,7,109000,1
33120,6,0.0,1595.0,875,2,1,0,0,10,220000,1
9873,4,160.0,171.0,0,1,0,0,288,5,129000,1
5310,6,0.0,485.0,634,1,0,394,0,6,117000,1
4118,4,0.0,693.0,0,1,0,0,20,3,52500,1
10320,4,0.0,596.0,596,2,0,218,0,10,107000,1
7518,5,0.0,396.0,665,1,0,0,72,7,116500,1
9000,5,0.0,610.0,0,1,0,0,0,9,72000,1
8600,6,0.0,780.0,596,2,1,0,0,6,119500,1
7200,5,0.0,803.0,557,1,0,0,65,7,125500,1
9786,3,0.0,1007.0,0,1,1,0,100,5,91000,1
6780,6,0.0,30.0,0,1,0,53,0,6,84500,1
7200,6,0.0,641.0,0,1,0,0,0,3,90000,1
12375,5,41.0,477.0,341,1,1,0,0,6,137500,1
11136,6,0.0,1921.0,0,2,0,0,180,7,150000,1
21370,5,0.0,0.0,0,1,1,0,0,6,131000,1
6930,5,120.0,468.0,0,1,0,168,0,7,130000,1
8250,5,0.0,0.0,0,1,1,0,0,6,125000,1
5220,5,0.0,830.0,0,1,0,0,108,1,80000,1
5500,7,0.0,190.0,0,2,0,0,120,5,157000,1
11235,4,51.0,504.0,0,1,1,0,82,10,148000,1
10791,4,0.0,0.0,0,2,0,0,0,10,90000,1
8414,6,0.0,396.0,0,1,0,192,0,2,154500,1
11327,5,305.0,285.0,0,1,1,314,48,6,153600,1
11777,5,97.0,285.0,0,1,2,160,68,5,164500,1
10366,6,0.0,456.0,0,1,0,77,0,7,132000,1
9000,5,0.0,286.0,0,1,0,0,88,6,142500,1
11553,5,188.0,378.0,0,1,1,466,0,7,158000,1
7844,6,203.0,463.0,728,1,1,0,0,3,149500,1
9535,5,450.0,0.0,0,1,1,284,0,7,165000,1
10335,5,0.0,891.0,0,2,1,0,96,7,180000,1
7176,6,200.0,166.0,0,1,1,131,0,7,160500,1
9662,5,0.0,1967.0,0,2,0,170,0,8,156500,1
8235,5,99.0,1466.0,0,2,0,32,0,5,157000,1
13650,5,0.0,554.0,668,2,1,0,0,7,172500,1
13125,5,67.0,284.0,0,2,1,0,0,1,155000,1
17920,5,0.0,372.0,0,1,1,0,418,7,170000,-1
17529,5,65.0,872.0,0,1,1,0,0,4,105000,1
10246,4,0.0,0.0,0,0,0,88,0,5,145000,1
14175,5,0.0,200.0,0,1,1,304,0,11,168000,1
20355,7,123.0,229.0,0,1,2,0,115,6,278000,1
13050,5,0.0,46.0,0,1,2,238,0,4,164000,-1
15593,7,0.0,701.0,983,2,1,0,21,7,225000,1
10820,5,153.0,88.0,0,1,0,0,0,6,130000,1
13350,5,0.0,102.0,0,1,1,241,0,6,142500,1
1700,7,0.0,33.0,680,2,0,188,36,4,148400,1
5271,7,0.0,371.0,0,1,1,0,80,12,190000,1
9375,4,0.0,168.0,0,1,1,237,0,6,146000,1
6488,5,0.0,569.0,351,1,2,264,0,3,128000,1
7800,5,0.0,293.0,896,3,0,103,0,8,225000,1
19690,6,0.0,697.0,626,2,1,586,236,8,274970,-1
19950,6,0.0,672.0,672,2,2,0,42,12,235000,1
19800,6,0.0,1411.0,1836,3,2,684,80,12,415000,-1
11679,5,96.0,0.0,0,2,1,453,253,5,182000,-1
12048,5,232.0,0.0,0,1,1,0,189,4,135000,1
10519,5,164.0,1057.0,0,1,0,0,0,3,137000,1
9525,6,0.0,550.0,639,2,0,182,0,10,136900,1
9525,6,0.0,532.0,541,1,0,0,0,7,149900,1
6420,5,0.0,219.0,0,1,0,0,0,9,123500,1
8335,5,0.0,0.0,0,1,1,0,36,4,93000,1
7585,5,0.0,810.0,454,1,1,0,0,8,91500,1
11200,6,85.0,40.0,0,2,1,165,26,5,180000,1
12128,6,232.0,319.0,1246,2,1,0,245,11,209000,1
9554,8,125.0,397.0,846,2,1,182,81,9,215000,1
